SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE (Possibly extinct),PEW (Possibly extinct in the wild),Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,Red List Area of Occurrence,Red List Extent of Occurrence (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
103702640,75810,Cuckooshrikes,Edolisoma nesiotis,Yap Cicadabird,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,184,184,180,estimated,Stable,suspected
103702644,75820,Cuckooshrikes,Edolisoma insperatum,Pohnpei Cicadabird,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,576,1700,1000-2499,estimated,Decreasing,inferred
22706614,75830,Cuckooshrikes,Edolisoma melas,New Guinea Cicadabird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1300000,Unknown,not applicable,Decreasing,suspected
22706532,75860,Cuckooshrikes,Celebesica abbotti,Pygmy Cuckooshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,204000,Unknown,not applicable,Decreasing,suspected
22706548,75870,Cuckooshrikes,Cyanograucalus azureus,Blue Cuckooshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4290000,Unknown,not applicable,Decreasing,suspected
22706681,75880,Cuckooshrikes,Lalage maculosa,Polynesian Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2100000,Unknown,not applicable,Decreasing,suspected
22706684,75890,Cuckooshrikes,Lalage sharpei,Samoan Triller,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4640,20000,estimated,Decreasing,inferred
22706657,75900,Cuckooshrikes,Lalage sueurii,White-shouldered Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,1460000,Unknown,not applicable,Increasing,estimated
22706687,75910,Cuckooshrikes,Lalage leucopyga,Long-tailed Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,715000,Unknown,not applicable,Decreasing,suspected
22706663,75920,Cuckooshrikes,Lalage tricolor,White-winged Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,10300000,Unknown,not applicable,Decreasing,inferred
22706669,75930,Cuckooshrikes,Lalage aurea,Rufous-bellied Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,67600,Unknown,not applicable,Decreasing,suspected
103702795,75940,Cuckooshrikes,Lalage atrovirens,Black-browed Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,589000,Unknown,not applicable,Decreasing,suspected
103702845,75950,Cuckooshrikes,Lalage leucoptera,Biak Triller,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3600,Unknown,not applicable,Decreasing,suspected
22706672,75960,Cuckooshrikes,Lalage moesta,Tanimbar Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,13500,Unknown,not applicable,Stable,suspected
103702881,75970,Cuckooshrikes,Lalage leucomela,Varied Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,6630000,Unknown,not applicable,Decreasing,suspected
103702904,75980,Cuckooshrikes,Lalage conjuncta,Mussau Triller,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,412,412,Unknown,not applicable,Decreasing,suspected
103702973,75990,Cuckooshrikes,Lalage melanoleuca,Northern Black-and-white Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,237000,Unknown,not applicable,Decreasing,suspected
103702994,76000,Cuckooshrikes,Lalage minor,Southern Black-and-white Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,252000,Unknown,not applicable,Decreasing,suspected
22706651,76010,Cuckooshrikes,Lalage nigra,Pied Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,7010000,Unknown,not applicable,Decreasing,inferred
22706654,76020,Cuckooshrikes,Lalage leucopygialis,White-rumped Triller,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,534000,Unknown,not applicable,Increasing,suspected
22706636,76030,Cuckooshrikes,Lalage melaschistos,Black-winged Cuckooshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,8370000,Unknown,not applicable,Decreasing,inferred
22706642,76040,Cuckooshrikes,Lalage melanoptera,Black-headed Cuckooshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,3500000,Unknown,not applicable,Decreasing,suspected
22706633,76050,Cuckooshrikes,Lalage polioptera,Indochinese Cuckooshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1650000,Unknown,not applicable,Decreasing,suspected
22706639,76060,Cuckooshrikes,Lalage fimbriata,Lesser Cuckooshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4140000,Unknown,not applicable,Decreasing,suspected
22706564,76070,Cuckooshrikes,Lalage typica,Mauritius Cuckooshrike,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,190,600-700,estimated,Stable,suspected
22706569,76080,Cuckooshrikes,Lalage newtoni,Reunion Cuckooshrike,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,34,66,estimated,Decreasing,estimated
22705411,76140,Berryhunter,Rhagologus leucostigma,Mottled Berryhunter,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,550000,Unknown,not applicable,Decreasing,suspected
22706339,76150,Woodswallows and Butcherbirds,Peltops blainvillii,Lowland Peltops,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,1050000,Unknown,not applicable,Decreasing,inferred
22706343,76160,Woodswallows and Butcherbirds,Peltops montanus,Mountain Peltops,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,745000,Unknown,not applicable,Stable,suspected
22706296,76170,Woodswallows and Butcherbirds,Strepera fuliginosa,Black Currawong,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,134000,Unknown,not applicable,Stable,suspected
22706293,76180,Woodswallows and Butcherbirds,Strepera graculina,Pied Currawong,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3480000,Unknown,not applicable,Increasing,estimated
22706299,76190,Woodswallows and Butcherbirds,Strepera versicolor,Grey Currawong,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,4910000,Unknown,not applicable,Stable,suspected
22706285,76200,Woodswallows and Butcherbirds,Melloria quoyi,Black Butcherbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4420000,Unknown,not applicable,Stable,suspected
22706288,76210,Woodswallows and Butcherbirds,Gymnorhina tibicen,Australian Magpie,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,10400000,Unknown,not applicable,Increasing,suspected
22706276,76220,Woodswallows and Butcherbirds,Cracticus cassicus,Hooded Butcherbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1450000,Unknown,not applicable,Stable,suspected
22706279,76230,Woodswallows and Butcherbirds,Cracticus louisiadensis,Tagula Butcherbird,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,500,2000,11500 - 23200,estimated,Decreasing,inferred
22706282,76240,Woodswallows and Butcherbirds,Cracticus nigrogularis,Pied Butcherbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,9280000,Unknown,not applicable,Unknown,not applicable
103703460,76250,Woodswallows and Butcherbirds,Cracticus torquatus,Grey Butcherbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,8870000,Unknown,not applicable,Unknown,not applicable
103703525,76260,Woodswallows and Butcherbirds,Cracticus argenteus,Silver-backed Butcherbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,689000,Unknown,not applicable,Unknown,not applicable
22706270,76270,Woodswallows and Butcherbirds,Cracticus mentalis,Black-backed Butcherbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,690000,Unknown,not applicable,Decreasing,suspected
22706321,76290,Woodswallows and Butcherbirds,Artamus personatus,Masked Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,TRUE,FALSE,Unknown,9380000,Unknown,not applicable,Stable,suspected
22706324,76300,Woodswallows and Butcherbirds,Artamus superciliosus,White-browed Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,TRUE,FALSE,Unknown,8880000,Unknown,not applicable,Stable,suspected
22706330,76310,Woodswallows and Butcherbirds,Artamus cyanopterus,Dusky Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,7450000,Unknown,not applicable,Decreasing,suspected
22706327,76320,Woodswallows and Butcherbirds,Artamus cinereus,Black-faced Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,10500000,Unknown,not applicable,Increasing,estimated
22706333,76330,Woodswallows and Butcherbirds,Artamus minor,Little Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,7980000,Unknown,not applicable,Stable,suspected
22706311,76340,Woodswallows and Butcherbirds,Artamus maximus,Great Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,681000,Unknown,not applicable,Stable,suspected
22706305,76350,Woodswallows and Butcherbirds,Artamus leucoryn,White-breasted Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,TRUE,FALSE,Unknown,30100000,Unknown,not applicable,Stable,suspected
22706318,76360,Woodswallows and Butcherbirds,Artamus mentalis,Fiji Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,80900,Unknown,not applicable,Decreasing,estimated
22706314,76370,Woodswallows and Butcherbirds,Artamus insignis,White-backed Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,128000,Unknown,not applicable,Stable,suspected
22706308,76380,Woodswallows and Butcherbirds,Artamus monachus,Ivory-backed Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,526000,Unknown,not applicable,Stable,suspected
22706302,76390,Woodswallows and Butcherbirds,Artamus fuscus,Ashy Woodswallow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,9310000,Unknown,not applicable,Stable,suspected
22707419,76400,Boatbills,Machaerirhynchus flaviventer,Yellow-breasted Boatbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2310000,Unknown,not applicable,Decreasing,suspected
22707422,76410,Boatbills,Machaerirhynchus nigripectus,Black-breasted Boatbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,706000,Unknown,not applicable,Decreasing,not applicable
22715090,76420,Vangas and allies,Newtonia archboldi,Archbold's Newtonia,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,114000,Unknown,not applicable,Unknown,not applicable
22715086,76430,Vangas and allies,Newtonia brunneicauda,Common Newtonia,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,689000,Unknown,not applicable,Unknown,not applicable
22715094,76440,Vangas and allies,Newtonia fanovanae,Red-tailed Newtonia,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,162000,2500-9999,suspected,Decreasing,suspected
22715082,76450,Vangas and allies,Newtonia amphichroa,Dark Newtonia,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,675000,Unknown,not applicable,Unknown,not applicable
22729398,76460,Vangas and allies,Tylas eduardi,Tylas Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,497000,Unknown,not applicable,Unknown,not applicable
22708012,76470,Vangas and allies,Calicalicus madagascariensis,Red-tailed Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,619000,Unknown,not applicable,Decreasing,suspected
22724537,76480,Vangas and allies,Calicalicus rufocarpalis,Red-shouldered Vanga,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,16700,250-999,estimated,Stable,suspected
22708069,76490,Vangas and allies,Hypositta corallirostris,Nuthatch Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,292000,Unknown,not applicable,Unknown,not applicable
22708046,76510,Vangas and allies,Leptopterus chabert,Chabert Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,689000,Unknown,not applicable,Unknown,not applicable
103703653,76520,Vangas and allies,Cyanolanius comorensis,Comoro Blue Vanga,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2000,Unknown,not applicable,Unknown,not applicable
103703584,76530,Vangas and allies,Cyanolanius madagascarinus,Madagascar Blue Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,655000,Unknown,not applicable,Unknown,not applicable
22716772,76550,Vangas and allies,Mystacornis crossleyi,Crossley's Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,290000,Unknown,not applicable,Unknown,not applicable
22707821,76560,Vangas and allies,Pseudobias wardi,Ward's Flycatcher,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,275000,Unknown,not applicable,Unknown,not applicable
22708020,76570,Vangas and allies,Vanga curvirostris,Hook-billed Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,689000,Unknown,not applicable,Unknown,not applicable
22708016,76580,Vangas and allies,Schetba rufa,Rufous Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,646000,Unknown,not applicable,Unknown,not applicable
22708058,76590,Vangas and allies,Euryceros prevostii,Helmet Vanga,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,16200,6000-15000,estimated,Decreasing,suspected
22708033,76600,Vangas and allies,Xenopirostris polleni,Pollen's Vanga,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,172000,Unknown,not applicable,Decreasing,suspected
22708024,76610,Vangas and allies,Xenopirostris xenopirostris,Lafresnaye's Vanga,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,99400,Unknown,not applicable,Decreasing,suspected
22708028,76620,Vangas and allies,Xenopirostris damii,Van Dam's Vanga,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,28000,1500-7000,estimated,Decreasing,suspected
22708054,76630,Vangas and allies,Oriolia bernieri,Bernier's Vanga,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,48900,2500-9999,estimated,Decreasing,suspected
22708041,76640,Vangas and allies,Falculea palliata,Sickle-billed Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,595000,Unknown,not applicable,Decreasing,suspected
22708037,76650,Vangas and allies,Artamella viridis,White-headed Vanga,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,689000,Unknown,not applicable,Unknown,not applicable
22707753,76660,Vangas and allies,Prionops plumatus,White-crested Helmetshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,22200000,Unknown,not applicable,Stable,suspected
22707760,76670,Vangas and allies,Prionops poliolophus,Grey-crested Helmetshrike,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,70300,Unknown,not applicable,Decreasing,inferred
22707769,76680,Vangas and allies,Prionops alberti,Yellow-crested Helmetshrike,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,77000,2500-9999,inferred,Decreasing,inferred
22730676,76690,Vangas and allies,Prionops caniceps,Red-billed Helmetshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1430000,Unknown,,Decreasing,estimated
22707783,76700,Vangas and allies,Prionops rufiventris,Rufous-bellied Helmetshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2300000,Unknown,,Decreasing,estimated
22707788,76710,Vangas and allies,Prionops retzii,Retz's Helmetshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,6390000,Unknown,not applicable,Decreasing,suspected
22707794,76720,Vangas and allies,Prionops gabela,Gabela Helmetshrike,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,6400,600-1700,estimated,Decreasing,suspected
22707801,76730,Vangas and allies,Prionops scopifrons,Chestnut-fronted Helmetshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1940000,Unknown,not applicable,Decreasing,suspected
22706769,76750,Vangas and allies,Hemipus picatus,Bar-winged Flycatcher-shrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,14200000,Unknown,not applicable,Decreasing,inferred
22706772,76760,Vangas and allies,Hemipus hirundinaceus,Black-winged Flycatcher-shrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4120000,Unknown,not applicable,Decreasing,suspected
103703869,76770,Vangas and allies,Tephrodornis sylvicola,Malabar Woodshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,266000,Unknown,not applicable,Stable,suspected
103703834,76780,Vangas and allies,Tephrodornis virgatus,Large Woodshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,13100000,Unknown,not applicable,Decreasing,suspected
103703875,76790,Vangas and allies,Tephrodornis pondicerianus,Common Woodshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,8810000,Unknown,not applicable,Decreasing,suspected
103703914,76800,Vangas and allies,Tephrodornis affinis,Sri Lanka Woodshrike,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,71900,Unknown,not applicable,Decreasing,suspected
22707807,76830,Vangas and allies,Megabyas flammulatus,African Shrike-flycatcher,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,7860000,Unknown,not applicable,Decreasing,suspected
22707816,76840,Vangas and allies,Bias musicus,Black-and-white Shrike-flycatcher,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,10800000,Unknown,not applicable,Decreasing,suspected
22707991,76850,Vangas and allies,Philentoma pyrhoptera,Rufous-winged Philentoma,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3680000,Unknown,not applicable,Decreasing,suspected
22707998,76860,Vangas and allies,Philentoma velata,Maroon-breasted Philentoma,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4410000,Unknown,not applicable,Decreasing,inferred
22707446,76870,Batises and Wattle-eyes,Lanioturdus torquatus,Ground Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,585000,Unknown,estimated,Increasing,suspected
22707826,76880,Batises and Wattle-eyes,Batis diops,Rwenzori Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,129000,Unknown,not applicable,Decreasing,suspected
22707830,76890,Batises and Wattle-eyes,Batis margaritae,Margaret's Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,277000,Unknown,not applicable,Decreasing,suspected
103704094,76900,Batises and Wattle-eyes,Batis mixta,Forest Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,163000,Unknown,,Decreasing,suspected
22707842,76910,Batises and Wattle-eyes,Batis reichenowi,Reichenow's Batis,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,12400,Unknown,not applicable,Decreasing,suspected
22734421,76920,Batises and Wattle-eyes,Batis crypta,Dark Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,166000,Unknown,not applicable,Decreasing,suspected
22707847,76930,Batises and Wattle-eyes,Batis dimorpha,Malawi Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,149000,Unknown,,Stable,suspected
22731056,76940,Batises and Wattle-eyes,Batis capensis,Cape Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,1540000,Unknown,,Stable,suspected
22707858,76950,Batises and Wattle-eyes,Batis fratrum,Woodwards' Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,620000,Unknown,not applicable,Decreasing,suspected
22707864,76960,Batises and Wattle-eyes,Batis molitor,Chinspot Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,8710000,Unknown,not applicable,Stable,suspected
22707877,76970,Batises and Wattle-eyes,Batis senegalensis,Senegal Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4030000,Unknown,not applicable,Decreasing,suspected
22707881,76980,Batises and Wattle-eyes,Batis orientalis,Grey-headed Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,6390000,Unknown,not applicable,Stable,suspected
22707868,76990,Batises and Wattle-eyes,Batis soror,East Coast Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1360000,Unknown,not applicable,Stable,suspected
22707873,77000,Batises and Wattle-eyes,Batis pririt,Pririt Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,2380000,Unknown,not applicable,Stable,suspected
22725117,77010,Batises and Wattle-eyes,Batis minor,Eastern Black-headed Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,868000,Unknown,not applicable,Decreasing,estimated
22734102,77020,Batises and Wattle-eyes,Batis erlangeri,Western Black-headed Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,6970000,Unknown,,Decreasing,estimated
22707897,77030,Batises and Wattle-eyes,Batis perkeo,Pygmy Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1380000,Unknown,not applicable,Stable,suspected
22707920,77040,Batises and Wattle-eyes,Batis minulla,Angola Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1040000,Unknown,not applicable,Decreasing,suspected
22707901,77050,Batises and Wattle-eyes,Batis minima,Gabon Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,390000,Unknown,not applicable,Decreasing,suspected
22707906,77060,Batises and Wattle-eyes,Batis ituriensis,Ituri Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,461000,Unknown,not applicable,Decreasing,suspected
22707910,77070,Batises and Wattle-eyes,Batis occulta,West African Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1520000,Unknown,not applicable,Decreasing,suspected
22707915,77080,Batises and Wattle-eyes,Batis poensis,Bioko Batis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2200,Unknown,not applicable,Stable,suspected
